SCHOOL CODE,COUNTY,PUBLIC/  PRIVATE,PUBLIC SCHOOL DISTRICT,CITY,SCHOOL NAME,ENROLLMENT,UTD_NUM,UTD_PCT,PME_NUM,PME_PCT,PBE_NUM,PBE_PCT,REPORTED
6046882,SANTA CLARA,PUBLIC,CUPERTINO UNION,SAN JOSE,JOAQUIN MILLER MIDDLE,416,413,99,0,0,3,1,Y
6046932,SANTA CLARA,PUBLIC,CUPERTINO UNION,SARATOGA,CHRISTA MCAULIFFE ELEMENTARY,27,26,96,0,0,1,4,Y
6046767,SANTA CLARA,PUBLIC,CUPERTINO UNION,SUNNYVALE,CUPERTINO MIDDLE,457,443,97,1,0,13,3,Y
4330726,SANTA CLARA,PUBLIC,EAST SIDE UNION HIGH,SAN JOSE,ESCUELA POPULAR ACCELERATED FAMILY LEARNING,20,20,100,0,0,0,0,Y
6110159,SANTA CLARA,PUBLIC,EVERGREEN ELEMENTARY,SAN JOSE,CHABOYA MIDDLE,593,585,99,1,0,7,1,Y
6085690,SANTA CLARA,PUBLIC,EVERGREEN ELEMENTARY,SAN JOSE,GEORGE V. LEYVA INTERMEDIATE,474,471,99,0,0,3,1,Y
6047179,SANTA CLARA,PUBLIC,EVERGREEN ELEMENTARY,SAN JOSE,QUIMBY OAK MIDDLE,481,479,100,0,0,2,0,Y
6047229,SANTA CLARA,PUBLIC,FRANKLIN-MCKINLEY ELEMENTARY,SAN JOSE,BRIDGES ACADEMY,333,331,99,1,0,1,0,Y
0127225,SANTA CLARA,PUBLIC,FRANKLIN-MCKINLEY ELEMENTARY,SAN JOSE,COLLEGE CONNECTION ACADEMY,59,59,100,0,0,0,0,Y
6047260,SANTA CLARA,PUBLIC,FRANKLIN-MCKINLEY ELEMENTARY,SAN JOSE,DANIEL LAIRON ELEMENTARY,66,66,100,0,0,0,0,Y
6115943,SANTA CLARA,PUBLIC,FRANKLIN-MCKINLEY ELEMENTARY,SAN JOSE,"SHIRAKAWA (GEORGE, SR.) ELEMENTARY",98,98,100,0,0,0,0,Y
6047278,SANTA CLARA,PUBLIC,FRANKLIN-MCKINLEY ELEMENTARY,SAN JOSE,SYLVANDALE MIDDLE,388,388,100,0,0,0,0,Y
0113662,SANTA CLARA,PUBLIC,FRANKLIN-MCKINLEY ELEMENTARY,SAN JOSE,VOICES COLLEGE-BOUND LANGUAGE ACADEMY,28,28,100,0,0,0,0,Y
6105795,SANTA CLARA,PUBLIC,FRANKLIN-MCKINLEY ELEMENTARY,SAN JOSE,WINDMILL SPRINGS ELEMENTARY,97,96,99,0,0,1,1,Y
6111785,SANTA CLARA,PUBLIC,GILROY UNIFIED,GILROY,BROWNELL MIDDLE,354,352,99,0,0,2,1,Y
0100990,SANTA CLARA,PUBLIC,GILROY UNIFIED,GILROY,SOLORSANO MIDDLE,289,285,99,0,0,4,1,Y
6098214,SANTA CLARA,PUBLIC,GILROY UNIFIED,GILROY,SOUTH VALLEY MIDDLE,249,247,99,1,0,1,0,Y
6093058,SANTA CLARA,PUBLIC,LOMA PRIETA JOINT UNION ELEMENTARY,LOS GATOS,C. T. ENGLISH MIDDLE,70,67,96,0,0,3,4,Y
6047385,SANTA CLARA,PUBLIC,LOS ALTOS ELEMENTARY,LOS ALTOS,ARDIS G. EGAN JUNIOR HIGH,290,290,100,0,0,0,0,Y
6047435,SANTA CLARA,PUBLIC,LOS ALTOS ELEMENTARY,LOS ALTOS,GEORGINA P. BLACH JUNIOR HIGH,259,259,100,0,0,0,0,Y
6047567,SANTA CLARA,PUBLIC,LOS GATOS UNION ELEMENTARY,LOS GATOS,RAYMOND J. FISHER MIDDLE,413,398,96,0,0,15,4,Y
6047575,SANTA CLARA,PUBLIC,LUTHER BURBANK,SAN JOSE,LUTHER BURBANK ELEMENTARY,54,54,100,0,0,0,0,Y
6047666,SANTA CLARA,PUBLIC,MILPITAS UNIFIED,MILPITAS,RANCHO MILPITAS MIDDLE,350,348,99,1,0,1,0,Y
6047682,SANTA CLARA,PUBLIC,MILPITAS UNIFIED,MILPITAS,THOMAS RUSSELL MIDDLE,391,389,99,0,0,2,1,Y
6047765,SANTA CLARA,PUBLIC,MORELAND,SAN JOSE,EASTERBROOK DISCOVERY,119,116,97,0,0,3,3,Y
6047781,SANTA CLARA,PUBLIC,MORELAND,SAN JOSE,MORELAND MIDDLE,321,317,99,0,0,4,1,Y
6118541,SANTA CLARA,PUBLIC,MORGAN HILL UNIFIED,MORGAN HILL,CHARTER SCHOOL OF MORGAN HILL,60,59,98,0,0,1,2,Y
6098263,SANTA CLARA,PUBLIC,MORGAN HILL UNIFIED,MORGAN HILL,JACKSON ACADEMY OF MUSIC AND MATH (JAMM),52,52,100,0,0,0,0,Y
6095384,SANTA CLARA,PUBLIC,MORGAN HILL UNIFIED,MORGAN HILL,LEWIS H. BRITTON MIDDLE,311,302,97,0,0,9,3,Y
6100325,SANTA CLARA,PUBLIC,MORGAN HILL UNIFIED,SAN JOSE,MARTIN MURPHY MIDDLE,242,238,98,0,0,4,2,Y
6049472,SANTA CLARA,PUBLIC,MOUNTAIN VIEW WHISMAN,MOUNTAIN VIEW,CRITTENDEN MIDDLE,194,194,100,0,0,0,0,Y
6047989,SANTA CLARA,PUBLIC,MOUNTAIN VIEW WHISMAN,MOUNTAIN VIEW,ISAAC NEWTON GRAHAM MIDDLE,267,265,99,0,0,2,1,Y
6048037,SANTA CLARA,PUBLIC,MT. PLEASANT ELEMENTARY,SAN JOSE,AUGUST BOEGER MIDDLE,202,200,99,0,0,2,1,Y
6048045,SANTA CLARA,PUBLIC,MT. PLEASANT ELEMENTARY,SAN JOSE,IDA JEW ACADEMIES,64,62,97,0,0,2,3,Y
6072177,SANTA CLARA,PUBLIC,OAK GROVE ELEMENTARY,SAN JOSE,BERNAL INTERMEDIATE,394,394,100,0,0,0,0,Y
6048102,SANTA CLARA,PUBLIC,OAK GROVE ELEMENTARY,SAN JOSE,CHRISTOPHER ELEMENTARY,36,36,100,0,0,0,0,Y
6048094,SANTA CLARA,PUBLIC,OAK GROVE ELEMENTARY,SAN JOSE,DAVIS (CAROLINE) INTERMEDIATE,322,319,99,0,0,3,1,Y
6048110,SANTA CLARA,PUBLIC,OAK GROVE ELEMENTARY,SAN JOSE,FROST (EARL) ELEMENTARY,20,20,100,0,0,0,0,Y
6068167,SANTA CLARA,PUBLIC,OAK GROVE ELEMENTARY,SAN JOSE,HERMAN (LEONARD) INTERMEDIATE,799,791,99,0,0,8,1,Y
6048185,SANTA CLARA,PUBLIC,ORCHARD ELEMENTARY,SAN JOSE,ORCHARD ELEMENTARY,89,89,100,0,0,0,0,Y
6060065,SANTA CLARA,PUBLIC,PALO ALTO UNIFIED,PALO ALTO,DAVID STARR JORDAN MIDDLE,341,335,98,1,0,5,1,Y
6060081,SANTA CLARA,PUBLIC,PALO ALTO UNIFIED,PALO ALTO,JANE LATHROP STANFORD MIDDLE,336,334,99,0,0,2,1,Y
6118707,SANTA CLARA,PUBLIC,PALO ALTO UNIFIED,PALO ALTO,TERMAN MIDDLE,248,242,98,4,2,2,1,Y
6048417,SANTA CLARA,PUBLIC,SAN JOSE UNIFIED,SAN JOSE,ALLEN AT STEINBECK,38,38,100,0,0,0,0,Y
6060099,SANTA CLARA,PUBLIC,SAN JOSE UNIFIED,SAN JOSE,BRET HARTE MIDDLE,394,392,99,0,0,2,1,Y
6095418,SANTA CLARA,PUBLIC,SAN JOSE UNIFIED,SAN JOSE,CASTILLERO MIDDLE,420,411,98,1,0,8,2,Y
6062111,SANTA CLARA,PUBLIC,SAN JOSE UNIFIED,SAN JOSE,HERBERT HOOVER MIDDLE,368,365,99,0,0,3,1,Y
6060115,SANTA CLARA,PUBLIC,SAN JOSE UNIFIED,SAN JOSE,JOHN MUIR MIDDLE,362,357,99,0,0,5,1,Y
6062103,SANTA CLARA,PUBLIC,SAN JOSE UNIFIED,SAN JOSE,PETER BURNETT MIDDLE,302,301,100,0,0,1,0,Y
6048672,SANTA CLARA,PUBLIC,SAN JOSE UNIFIED,SAN JOSE,RIVER GLEN,56,56,100,0,0,0,0,Y
0124065,SANTA CLARA,PUBLIC,SAN JOSE UNIFIED,SAN JOSE,SUNRISE MIDDLE,54,54,100,0,0,0,0,Y
6060107,SANTA CLARA,PUBLIC,SAN JOSE UNIFIED,SAN JOSE,WILLOW GLEN MIDDLE,412,411,100,0,0,1,0,Y
0106534,SANTA CLARA,PUBLIC,SANTA CLARA COUNTY OFFICE OF EDUCATION,LOS ALTOS,BULLIS CHARTER,41,40,98,0,0,1,2,Y
0121780,SANTA CLARA,PUBLIC,SANTA CLARA COUNTY OFFICE OF EDUCATION,MORGAN HILL,SILICON VALLEY FLEX ACADEMY,71,61,86,0,0,10,14,Y
0116814,SANTA CLARA,PUBLIC,SANTA CLARA COUNTY OFFICE OF EDUCATION,SAN JOSE,ACE CHARTER,126,126,100,0,0,0,0,Y
0111880,SANTA CLARA,PUBLIC,SANTA CLARA COUNTY OFFICE OF EDUCATION,SAN JOSE,DISCOVERY CHARTER,77,71,92,0,0,6,8,Y
0123257,SANTA CLARA,PUBLIC,SANTA CLARA COUNTY OFFICE OF EDUCATION,SAN JOSE,DOWNTOWN COLLEGE PREP - ALUM ROCK,91,91,100,0,0,0,0,Y
6069371,SANTA CLARA,PUBLIC,SANTA CLARA COUNTY OFFICE OF EDUCATION,SAN JOSE,SANTA CLARA COUNTY SPECIAL EDUCATION,70,67,96,2,3,1,1,Y
0113431,SANTA CLARA,PUBLIC,SANTA CLARA COUNTY OFFICE OF EDUCATION,SAN JOSE,UNIVERSITY PREPARATORY ACADEMY CHARTER,89,88,99,0,0,1,1,Y
0120261,SANTA CLARA,PUBLIC,SANTA CLARA COUNTY OFFICE OF EDUCATION,SANTA CLARA,MAGNOLIA SCIENCE ACADEMY SANTA CLARA,165,161,98,0,0,4,2,Y
6101752,SANTA CLARA,PUBLIC,SANTA CLARA UNIFIED,SANTA CLARA,BUCHSER MIDDLE,312,309,99,0,0,3,1,Y
0110700,SANTA CLARA,PUBLIC,SANTA CLARA UNIFIED,SANTA CLARA,DON CALLEJON,133,133,100,0,0,0,0,Y
6048854,SANTA CLARA,PUBLIC,SANTA CLARA UNIFIED,SANTA CLARA,JUAN CABRILLO MIDDLE,293,293,100,0,0,0,0,Y
6101760,SANTA CLARA,PUBLIC,SANTA CLARA UNIFIED,SUNNYVALE,MARIAN A. PETERSON MIDDLE,296,293,99,0,0,3,1,Y
6049092,SANTA CLARA,PUBLIC,SARATOGA UNION ELEMENTARY,SARATOGA,REDWOOD MIDDLE,275,270,98,0,0,5,2,Y
6049241,SANTA CLARA,PUBLIC,SUNNYVALE,SUNNYVALE,COLUMBIA MIDDLE,242,241,100,0,0,1,0,Y
6049258,SANTA CLARA,PUBLIC,SUNNYVALE,SUNNYVALE,SUNNYVALE MIDDLE,374,372,99,0,0,2,1,Y
6049332,SANTA CLARA,PUBLIC,UNION ELEMENTARY,SAN JOSE,DARTMOUTH MIDDLE,284,281,99,0,0,3,1,Y
6049449,SANTA CLARA,PUBLIC,UNION ELEMENTARY,SAN JOSE,UNION MIDDLE,315,312,99,2,1,1,0,Y
7104037,SANTA CLARA,PRIVATE,,CAMPBELL,CANYON HEIGHTS ACADEMY,16,16,100,0,0,0,0,Y
6991384,SANTA CLARA,PRIVATE,,CAMPBELL,OLD ORCHARD SCHOOL,19,19,100,0,0,0,0,Y
7014319,SANTA CLARA,PRIVATE,,CAMPBELL,PIONEER FAMILY ACADEMY,12,9,75,0,0,3,25,Y
6914956,SANTA CLARA,PRIVATE,,CAMPBELL,SAN JOSE CHRISTIAN SCHOOL,19,18,95,0,0,1,5,Y
6980528,SANTA CLARA,PRIVATE,,CAMPBELL,ST. LUCY PARISH SCHOOL,36,35,97,0,0,1,3,Y
6980460,SANTA CLARA,PRIVATE,,CUPERTINO,ST. JOSEPH OF CUPERTINO ELEMENTARY,32,32,100,0,0,0,0,Y
7090301,SANTA CLARA,PRIVATE,,GILROY,PACIFIC WEST CHRISTIAN ACADEMY,26,26,100,0,0,0,0,Y
6966147,SANTA CLARA,PRIVATE,,GILROY,ST. MARY,35,35,100,0,0,0,0,Y
6916357,SANTA CLARA,PRIVATE,,LOS ALTOS,LOS ALTOS CHRISTIAN,15,15,100,0,0,0,0,Y
6979355,SANTA CLARA,PRIVATE,,LOS ALTOS,MIRAMONTE ELEMENTARY,19,19,100,0,0,0,0,Y
6980239,SANTA CLARA,PRIVATE,,LOS ALTOS,ST. SIMON ELEMENTARY,71,71,100,0,0,0,0,Y
6999585,SANTA CLARA,PRIVATE,,LOS ALTOS HILLS,PINEWOOD PRIVATE UPPER CAMPUS,40,39,98,1,3,0,0,Y
6980213,SANTA CLARA,PRIVATE,,LOS ALTOS HILLS,ST. NICHOLAS ELEMENTARY,33,33,100,0,0,0,0,Y
6979322,SANTA CLARA,PRIVATE,,LOS GATOS,HILLBROOK SCHOOL,39,39,100,0,0,0,0,Y
6904932,SANTA CLARA,PRIVATE,,LOS GATOS,LOS GATOS CHRISTIAN SCHOOL,24,22,92,0,0,2,8,Y
6980551,SANTA CLARA,PRIVATE,,LOS GATOS,ST. MARY'S ELEMENTARY,34,34,100,0,0,0,0,Y
6916977,SANTA CLARA,PRIVATE,,LOS GATOS,YAVNEH DAY,14,12,86,0,0,2,14,Y
6133409,SANTA CLARA,PRIVATE,,MILPITAS,MERRYHILL SCHOOL,18,17,94,0,0,1,6,Y
7028806,SANTA CLARA,PRIVATE,,MILPITAS,ST. JOHN THE BAPTIST CATHOLIC,20,20,100,0,0,0,0,Y
7099948,SANTA CLARA,PRIVATE,,MORGAN HILL,OAKWOOD,40,39,98,0,0,1,3,Y
6980403,SANTA CLARA,PRIVATE,,MORGAN HILL,ST. CATHERINE ELEMENTARY,36,36,100,0,0,0,0,Y
7102436,SANTA CLARA,PRIVATE,,MOUNTAIN VIEW,GERMAN INT'L SCHOOL OF SILICON VALLEY,27,22,81,0,0,5,19,Y
6980478,SANTA CLARA,PRIVATE,,MOUNTAIN VIEW,ST. JOSEPH CATHOLIC,24,24,100,0,0,0,0,Y
6955967,SANTA CLARA,PRIVATE,,MOUNTAIN VIEW,WALDORF SCHOOL OF THE PENINSULA,28,11,39,0,0,17,61,Y
7089956,SANTA CLARA,PRIVATE,,PALO ALTO,BOWMAN INTERNATIONAL SCHOOL,20,20,100,0,0,0,0,Y
6940407,SANTA CLARA,PRIVATE,,PALO ALTO,CASTILLEJA SCHOOL,64,63,98,1,2,0,0,Y
7099344,SANTA CLARA,PRIVATE,,PALO ALTO,CHALLENGER - MIDDLEFIELD,22,22,100,0,0,0,0,Y
6979090,SANTA CLARA,PRIVATE,,PALO ALTO,ESTHER B. CLARK SCHOOL,10,10,100,0,0,0,0,Y
7072002,SANTA CLARA,PRIVATE,,PALO ALTO,GIDEON HAUSNER JEWISH DAY SCHOOL,37,37,100,0,0,0,0,Y
7098668,SANTA CLARA,PRIVATE,,PALO ALTO,"GIRLS' MIDDLE, THE",69,66,96,0,0,3,4,Y
7082472,SANTA CLARA,PRIVATE,,PALO ALTO,INTERNATIONAL SCHOOL OF THE PENINSULA,47,47,100,0,0,0,0,Y
6143283,SANTA CLARA,PRIVATE,,PALO ALTO,KEYS FAMILY DAY SCHOOL,35,35,100,0,0,0,0,Y
7084882,SANTA CLARA,PRIVATE,,PALO ALTO,LIVING WISDOM SCHOOL OF PALO ALTO,10,7,70,0,0,3,30,Y
6979470,SANTA CLARA,PRIVATE,,PALO ALTO,ST. ELIZABETH SETON,29,29,100,0,0,0,0,Y
6924997,SANTA CLARA,PRIVATE,,SAN JOSE,ALMADEN COUNTRY SCHOOL,41,40,98,0,0,1,2,Y
7027733,SANTA CLARA,PRIVATE,,SAN JOSE,APOSTLES LUTHERAN,16,15,94,0,0,1,6,Y
7098288,SANTA CLARA,PRIVATE,,SAN JOSE,CHALLENGER - BERRYESSA,56,56,100,0,0,0,0,Y
6131973,SANTA CLARA,PRIVATE,,SAN JOSE,CHALLENGER - SHAWNEE,20,20,100,0,0,0,0,Y
7103385,SANTA CLARA,PRIVATE,,SAN JOSE,CHALLENGER - STRAWBERRY PARK,28,28,100,0,0,0,0,Y
7098270,SANTA CLARA,PRIVATE,,SAN JOSE,CHALLENGER-ALMADEN,12,12,100,0,0,0,0,Y
6133714,SANTA CLARA,PRIVATE,,SAN JOSE,CHAMPION SCHOOL, ,,,,,,,N
6983522,SANTA CLARA,PRIVATE,,SAN JOSE,"HARKER SCHOOL, THE",161,161,100,0,0,0,0,Y
7019169,SANTA CLARA,PRIVATE,,SAN JOSE,HOLY FAMILY SCHOOL,53,53,100,0,0,0,0,Y
7101579,SANTA CLARA,PRIVATE,,SAN JOSE,HOLY SPIRIT,62,62,100,0,0,0,0,Y
6137574,SANTA CLARA,PRIVATE,,SAN JOSE,LEGACY CHRISTIAN SCHOOL,10,9,90,0,0,1,10,Y
6999544,SANTA CLARA,PRIVATE,,SAN JOSE,MILPITAS CHRISTIAN,40,40,100,0,0,0,0,Y
6979371,SANTA CLARA,PRIVATE,,SAN JOSE,MOST HOLY TRINITY SCHOOL,33,31,94,2,6,0,0,Y
6998058,SANTA CLARA,PRIVATE,,SAN JOSE,PRIMARY PLUS ELEMENTARY SCHOOL,20,18,90,0,0,2,10,Y
6979421,SANTA CLARA,PRIVATE,,SAN JOSE,QUEEN OF APOSTLES SCHOOL,35,35,100,0,0,0,0,Y
7104110,SANTA CLARA,PRIVATE,,SAN JOSE,SACRED HEART NATIVITY SCHOOL,23,23,100,0,0,0,0,Y
6980411,SANTA CLARA,PRIVATE,,SAN JOSE,ST. CHRISTOPHER ELEMENTARY,70,70,100,0,0,0,0,Y
6980445,SANTA CLARA,PRIVATE,,SAN JOSE,ST. FRANCES CABRINI ELEMENTARY SCHOOL,70,70,100,0,0,0,0,Y
6980452,SANTA CLARA,PRIVATE,,SAN JOSE,ST. JOHN VIANNEY,68,67,99,0,0,1,1,Y
6980510,SANTA CLARA,PRIVATE,,SAN JOSE,ST. LEO THE GREAT SCHOOL,34,31,91,0,0,3,9,Y
6980544,SANTA CLARA,PRIVATE,,SAN JOSE,ST. MARTIN OF TOURS ELEMENTARY,38,38,100,0,0,0,0,Y
6980221,SANTA CLARA,PRIVATE,,SAN JOSE,ST. PATRICK ELEMENTARY,28,28,100,0,0,0,0,Y
6980247,SANTA CLARA,PRIVATE,,SAN JOSE,ST. VICTOR SCHOOL,33,33,100,0,0,0,0,Y
6132062,SANTA CLARA,PRIVATE,,SAN JOSE,STRATFORD MIDDLE SCHOOL,64,63,98,0,0,1,2,Y
6980312,SANTA CLARA,PRIVATE,,SAN JOSE,VALLEY CHRISTIAN JUNIOR HIGH,212,205,97,6,3,1,0,Y
7084692,SANTA CLARA,PRIVATE,,SANTA CLARA,GRANADA ISLAMIC,20,18,90,0,0,2,10,Y
7090608,SANTA CLARA,PRIVATE,,SANTA CLARA,MONTICELLO ACADEMY,25,24,96,1,4,0,0,Y
7105125,SANTA CLARA,PRIVATE,,SANTA CLARA,NORTH VALLEY BAPTIST,19,14,74,0,0,5,26,Y
6980429,SANTA CLARA,PRIVATE,,SANTA CLARA,ST. CLARE ELEMENTARY,26,26,100,0,0,0,0,Y
6980494,SANTA CLARA,PRIVATE,,SANTA CLARA,ST. JUSTIN,33,33,100,0,0,0,0,Y
6980502,SANTA CLARA,PRIVATE,,SANTA CLARA,ST. LAWRENCE ELEMENTARY AND MIDDLE SCHOOL,40,40,100,0,0,0,0,Y
6138861,SANTA CLARA,PRIVATE,,SANTA CLARA,STRATFORD SCHOOL,62,62,100,0,0,0,0,Y
6979462,SANTA CLARA,PRIVATE,,SARATOGA,SACRED HEART SCHOOL,31,31,100,0,0,0,0,Y
6980387,SANTA CLARA,PRIVATE,,SARATOGA,SAINT ANDREW'S EPISCOPAL SCHOOL,57,55,96,0,0,2,4,Y
6980437,SANTA CLARA,PRIVATE,,SUNNYVALE,CATHOLIC ACADEMY OF SUNNYVALE,18,18,100,0,0,0,0,Y
7083058,SANTA CLARA,PRIVATE,,SUNNYVALE,CHALLENGER - SUNNYVALE,54,54,100,0,0,0,0,Y
6979447,SANTA CLARA,PRIVATE,,SUNNYVALE,RESURRECTION ELEMENTARY,17,17,100,0,0,0,0,Y
7078421,SANTA CLARA,PRIVATE,,SUNNYVALE,THE KING'S ACADEMY,130,129,99,0,0,1,1,Y
6113559,SANTA CRUZ,PUBLIC,LIVE OAK ELEMENTARY,SANTA CRUZ,SHORELINE MIDDLE,169,162,96,2,1,5,3,Y
0100388,SANTA CRUZ,PUBLIC,LIVE OAK ELEMENTARY,SANTA CRUZ,TIERRA PACIFICA CHARTER,15,8,53,0,0,7,47,Y
6049647,SANTA CRUZ,PUBLIC,PAJARO VALLEY UNIFIED,APTOS,APTOS JUNIOR HIGH,366,347,95,1,0,18,5,Y
6049829,SANTA CRUZ,PUBLIC,PAJARO VALLEY UNIFIED,WATSONVILLE,ALIANZA CHARTER,56,56,100,0,0,0,0,Y
0117804,SANTA CRUZ,PUBLIC,PAJARO VALLEY UNIFIED,WATSONVILLE,CEIBA COLLEGE PREPARATORY ACADEMY,91,90,99,0,0,1,1,Y
0109595,SANTA CRUZ,PUBLIC,PAJARO VALLEY UNIFIED,WATSONVILLE,CESAR E. CHAVEZ MIDDLE,180,176,98,0,0,4,2,Y
6049688,SANTA CRUZ,PUBLIC,PAJARO VALLEY UNIFIED,WATSONVILLE,E. A. HALL MIDDLE,191,190,99,0,0,1,1,Y
6112841,SANTA CRUZ,PUBLIC,PAJARO VALLEY UNIFIED,WATSONVILLE,LAKEVIEW MIDDLE,223,215,96,1,0,7,3,Y
6049720,SANTA CRUZ,PUBLIC,PAJARO VALLEY UNIFIED,WATSONVILLE,LINSCOTT CHARTER,30,29,97,0,0,1,3,Y
4430229,SANTA CRUZ,PUBLIC,PAJARO VALLEY UNIFIED,WATSONVILLE,PACIFIC COAST CHARTER,11,11,100,0,0,0,0,Y
6049753,SANTA CRUZ,PUBLIC,PAJARO VALLEY UNIFIED,WATSONVILLE,PAJARO MIDDLE,136,136,100,0,0,0,0,Y
6049787,SANTA CRUZ,PUBLIC,PAJARO VALLEY UNIFIED,WATSONVILLE,ROLLING HILLS MIDDLE,220,218,99,0,0,2,1,Y
4430179,SANTA CRUZ,PUBLIC,SAN LORENZO VALLEY UNIFIED,BEN LOMOND,SLVUSD CHARTER,36,26,72,0,0,10,28,Y
6060644,SANTA CRUZ,PUBLIC,SAN LORENZO VALLEY UNIFIED,FELTON,SAN LORENZO VALLEY MIDDLE,143,136,95,0,0,7,5,Y
0110007,SANTA CRUZ,PUBLIC,SAN LORENZO VALLEY UNIFIED,PLACERVILLE,OCEAN GROVE CHARTER,150,81,54,0,0,69,46,Y
4430195,SANTA CRUZ,PUBLIC,SANTA CRUZ CITY HIGH,SANTA CRUZ,ALTERNATIVE FAMILY EDUCATION,13,6,46,0,0,7,54,Y
6060149,SANTA CRUZ,PUBLIC,SANTA CRUZ CITY HIGH,SANTA CRUZ,BRANCIFORTE MIDDLE,144,136,94,0,0,8,6,Y
6060156,SANTA CRUZ,PUBLIC,SANTA CRUZ CITY HIGH,SANTA CRUZ,MISSION HILL MIDDLE,211,178,84,0,0,33,16,Y
4430252,SANTA CRUZ,PUBLIC,SANTA CRUZ COUNTY OFFICE OF EDUCATION,SANTA CRUZ,PACIFIC COLLEGIATE CHARTER,89,79,89,0,0,10,11,Y
6049944,SANTA CRUZ,PUBLIC,SCOTTS VALLEY UNIFIED,SCOTTS VALLEY,SCOTTS VALLEY MIDDLE,199,196,98,0,0,3,2,Y
6066542,SANTA CRUZ,PUBLIC,SOQUEL UNION ELEMENTARY,CAPITOLA,NEW BRIGHTON MIDDLE,264,236,89,0,0,28,11,Y
6980080,SANTA CRUZ,PRIVATE,,APTOS,SANTA CRUZ MONTESSORI,17,16,94,0,0,1,6,Y
6916779,SANTA CRUZ,PRIVATE,,APTOS,TWIN LAKES CHRISTIAN,18,17,94,0,0,1,6,Y
6902456,SANTA CRUZ,PRIVATE,,CORRALITOS,SALESIAN ELEMENTARY AND JR. HIGH,20,19,95,0,0,1,5,Y
6988018,SANTA CRUZ,PRIVATE,,SANTA CRUZ,GATEWAY SCHOOL,16,13,81,0,0,3,19,Y
7086267,SANTA CRUZ,PRIVATE,,SANTA CRUZ,GEORGIANA BRUCE KIRBY PREP SCHOOL,34,25,74,0,0,9,26,Y
6980023,SANTA CRUZ,PRIVATE,,SANTA CRUZ,GOOD SHEPHERD CATHOLIC,18,16,89,0,0,2,11,Y
6980049,SANTA CRUZ,PRIVATE,,SANTA CRUZ,HOLY CROSS,16,16,100,0,0,0,0,Y
6980098,SANTA CRUZ,PRIVATE,,SANTA CRUZ,VHM CHRISTIAN,12,12,100,0,0,0,0,Y
6931158,SANTA CRUZ,PRIVATE,,SCOTTS VALLEY,BAYMONTE CHRISTIAN SCHOOL,39,38,97,0,0,1,3,Y
7086291,SANTA CRUZ,PRIVATE,,SOQUEL,MERIT ACADEMY, ,,,,,,,N
6988026,SANTA CRUZ,PRIVATE,,WATSONVILLE,GREEN VALLEY CHRISTIAN SCHOOL,29,28,97,0,0,1,3,Y
6940779,SANTA CRUZ,PRIVATE,,WATSONVILLE,MONTE VISTA CHRISTIAN, ,,,,,,,N
6980064,SANTA CRUZ,PRIVATE,,WATSONVILLE,MORELAND NOTRE DAME,28,28,100,0,0,0,0,Y
6911812,SANTA CRUZ,PRIVATE,,WATSONVILLE,MOUNT MADONNA SCHOOL,14,13,93,0,0,1,7,Y
6050074,SHASTA,PUBLIC,BELLA VISTA ELEMENTARY,BELLA VISTA,BELLA VISTA ELEMENTARY SCHOOL,42,39,93,0,0,3,7,Y
6113260,SHASTA,PUBLIC,BLACK BUTTE UNION ELEMENTARY,SHINGLETOWN,BLACK BUTTE JUNIOR HIGH,14,13,93,0,0,1,7,Y
6050124,SHASTA,PUBLIC,CASCADE UNION ELEMENTARY,ANDERSON,ANDERSON MIDDLE SCHOOL,144,132,92,0,0,12,8,Y
0126029,SHASTA,PUBLIC,CASCADE UNION ELEMENTARY,ANDERSON,GREEN VALLEY SCHOOL OF ACADEMICS, ,,,,,,,N
6117857,SHASTA,PUBLIC,COLUMBIA ELEMENTARY,REDDING,MOUNTAIN VIEW MIDDLE SCHOOL,99,97,98,0,0,2,2,Y
0121640,SHASTA,PUBLIC,COTTONWOOD UNION ELEMENTARY,COTTONWOOD,COTTONWOOD CREEK CHARTER,17,12,71,0,0,5,29,Y
6050207,SHASTA,PUBLIC,COTTONWOOD UNION ELEMENTARY,COTTONWOOD,WEST COTTONWOOD JUNIOR HIGH,100,89,89,0,0,11,11,Y
6111470,SHASTA,PUBLIC,ENTERPRISE ELEMENTARY,REDDING,BOULDER CREEK SCHOOL,94,94,100,0,0,0,0,Y
6050231,SHASTA,PUBLIC,ENTERPRISE ELEMENTARY,REDDING,MISTLETOE ELEMENTARY,65,63,97,0,0,2,3,Y
6050249,SHASTA,PUBLIC,ENTERPRISE ELEMENTARY,REDDING,PARSONS JUNIOR HIGH,209,200,96,0,0,9,4,Y
4531000,SHASTA,PUBLIC,FALL RIVER JOINT UNIFIED,BURNEY,BURNEY JUNIOR-SENIOR HIGH,49,47,96,0,0,2,4,Y
4533600,SHASTA,PUBLIC,FALL RIVER JOINT UNIFIED,MCARTHUR,FALL RIVER JUNIOR-SENIOR HIGH,47,47,100,0,0,0,0,Y
0120170,SHASTA,PUBLIC,GATEWAY UNIFIED,REDDING,ACADEMY OF PERSONALIZED LEARNING,32,23,72,0,0,9,28,Y
6050090,SHASTA,PUBLIC,GATEWAY UNIFIED,REDDING,BUCKEYE SCHOOL OF THE ARTS,53,53,100,0,0,0,0,Y
